Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202690,PHYS 320,ASTRONOMY AND ASTROPHYSICS I,,,TF,1:00 PM - 2:20 PM,ME 221,,60,,"Yu, Sijie",Face-to-Face,,,
202690,ECE 451,ADVANCED COMPUTER ARCHITECTURE,,,TR,10:00 AM - 11:20 AM,ME 221,,60,,"Angizi, Shaahin",Face-to-Face,,,
202690,IE 791,GRADUATE SEMINAR,,,W,1:00 PM - 2:20 PM,ME 221,,60,,"Alisafaei, Farid",Face-to-Face,,,
202690,ME 791,MECHANICAL ENGR COLLOQUIUM,,,W,1:00 PM - 2:20 PM,ME 221,,60,,"Alisafaei, Farid",Face-to-Face,,,
202690,CS 670,ARTIFICIAL INTELLIGENCE,,,MR,2:30 PM - 3:50 PM,ME 224,,60,,"Liu, Chengjun",Face-to-Face,,,
202690,CHEM 360,ENVIRONMENTAL CHEMISTRY I,,,MW,8:30 AM - 9:50 AM,ME 224,,60,,"Khalizov, Alexei",Face-to-Face,,,
202690,MGMT 680,ENTREPREN:STRAT NEW BUS,,,R,6:00 PM - 8:50 PM,ME 224,,60,,"Bandera, Cesar",Face-to-Face,,,
202690,ME 312,THERMODYNAMICS II,,,T,6:00 PM - 8:50 PM,ME 224,,60,,"Datta, Dibakar",Face-to-Face,,,
202690,MIS 245,INTRO TO MNGMNT INFO SYST,,,TF,2:30 PM - 3:50 PM,ME 224,,60,,"Grossman, Riley",Face-to-Face,,,
202690,CHE 230,CHEM ENGINEER THERMODYNAMICS I,,,TR,10:00 AM - 12:05 PM,ME 224,,60,,"Molodetsky, Irina",Face-to-Face,,,
202690,DS 100,BASIC FOUNDATIONS OF DS,,,TR,1:00 PM - 2:20 PM,ME 224,,60,,"Kaur, Ravneet",Face-to-Face,,,
202690,FIN 417,INVESTMENTS MANAGEMENT,,,TR,8:30 AM - 9:50 AM,ME 224,,60,,"Wang, Jinghua",Face-to-Face,,,
202690,ENTR 210,INTRO TO ENTREPRENEURSHIP,,,WF,10:00 AM - 11:20 AM,ME 224,,60,,"Zhang, Xi",Face-to-Face,,,
202690,CS 101,COMP PROG & PROB SOLVING,,,WF,1:00 PM - 2:20 PM,ME 224,,60,,"Rutkowski, Wallace",Face-to-Face,,,
202690,CHE 496,CHEMICAL ENGINEERING LAB II,,,TR,8:30 AM - 11:20 AM,TIER 007B,,30,,"Rankin, Rees",Face-to-Face,,,
202690,MATH 305,STATISTICS FOR TECHNOLOGY,,,M,6:00 PM - 8:50 PM,TIER 105,,37,,"Natarajan, Padma",Face-to-Face,,,
202690,CHEM 340,CHEMISTRY OF MATERIALS,,,MW,11:30 AM - 12:50 PM,TIER 105,,37,,"Eberhart, Michael",Face-to-Face,,,
202690,MATH 225,SURVEY OF PROB AND STATS,,,R,10:00 AM - 11:00 AM,TIER 105,,37,,"DeGroot, Jack",Face-to-Face,,,
202690,CHE 101,INTRO TO CHEMICAL ENGINEERING,,,R,4:00 PM - 5:00 PM,TIER 105,,37,,"Axe, Lisa",Face-to-Face,,,
202690,EVSC 610,ENVIRONMENTAL CHEMICAL SCIENCE,,,R,6:00 PM - 8:50 PM,TIER 105,,37,,"Zhang, Lijie",Face-to-Face,,,
202690,MATH 630,LINEAR ALGEBRA & APPLICA,,,T,6:00 PM - 8:50 PM,TIER 105,,37,,"Ammicht, Egbert",Face-to-Face,,,
202690,MATH 138,GENERAL CALCULUS I,,,TF,1:00 PM - 2:20 PM,TIER 105,,37,,"Horwitz, Kenneth",Face-to-Face,,,
202690,MATH 662,PROBABILITY DISTRIBUTIONS,,,W,6:00 PM - 8:50 PM,TIER 105,,37,,"Dhar, Sunil",Face-to-Face,,,
202690,PHYS 731,QUANTUM MECHANICS II,,,MW,10:00 AM - 11:20 AM,TIER 106,,40,,"Zhou, Tao",Face-to-Face,,,
202690,BIOL 432,INTRO TO COMP NEUROSCIENCE,,,MW,11:30 AM - 12:50 PM,TIER 106,,40,,"Rotstein, Horacio",Face-to-Face,,,
202690,BIOL 635,INTRO TO COMP NEUROSCIENCE,,,MW,11:30 AM - 12:50 PM,TIER 106,,40,,"Rotstein, Horacio",Face-to-Face,,,
202690,MATH 430,ANALYTICL & COMPUTNL NEUROSCI,,,MW,11:30 AM - 12:50 PM,TIER 106,,40,,"Rotstein, Horacio",Face-to-Face,,,
202690,MATH 635,ANALYTCL COMPUTATIONAL NEURO,,,MW,11:30 AM - 12:50 PM,TIER 106,,40,,"Rotstein, Horacio",Face-to-Face,,,
202690,MATH 222,DIFFERENTIAL EQUATIONS,,,MWF,8:30 AM - 9:50 AM,TIER 106,,40,,"Tsipenyuk, Natalya",Face-to-Face,,,
202690,STS 352,RACE AND ETHNICITY,,,T,6:00 PM - 8:50 PM,TIER 106,,40,,"Dickerman, Laura Devorah",Face-to-Face,,,
202690,MATH 333,PROBABILITY AND STATISTICS,,,TF,4:00 PM - 5:20 PM,TIER 106,,40,,"Natarajan, Padma",Face-to-Face,,,
202690,MATH 211,CALCULUS III A,,,TR,11:30 AM - 12:50 PM,TIER 106,,40,,"Bouayad, Rachid",Face-to-Face,,,
202690,MATH 211,CALCULUS III A,,,TR,1:00 PM - 2:20 PM,TIER 106,,40,,"Luke, Jonathan",Face-to-Face,,,
202690,BME 451,BIOMECH OF HUMAN MOVEMENT,,,TR,8:30 AM - 9:50 AM,TIER 106,,40,,"Son, Jongsang",Face-to-Face,,,
202690,BIOL 205,FOUND OF BIO:ECOL & EVOL I-HONORS,,,WF,1:00 PM - 2:20 PM,TIER 106,,40,,"Barden, Phillip",Face-to-Face,,,
202690,ENGR 301,ENGR APPLICATIONS OF DATA SCI,,,MW,8:30 AM - 10:35 AM,TIER 107,,37,,"Tuchinda, Nutth",Face-to-Face,,,
202690,MATH 211,CALCULUS III A,,,TR,10:00 AM - 11:20 AM,TIER 107,,37,,"Boubendir, Yassine",Face-to-Face,,,
202690,MATH 222,DIFFERENTIAL EQUATIONS,,,TRF,4:00 PM - 5:20 PM,TIER 107,,37,,"Alptekin, Sener",Face-to-Face,,,
202690,COM 312,EFFECTIVE COMMUNICATION,,,WF,1:00 PM - 2:20 PM,TIER 107,,37,,"Teicher, Julie",Face-to-Face,,,
202690,MATH 213,CALCULUS III B,,,WF,6:00 PM - 7:55 PM,TIER 107,,37,,"Ionescu, Adrian",Face-to-Face,,,
202690,MATH 346,MATHEMATICS OF FINANCE I,,,MW,10:00 AM - 11:20 AM,TIER 108,,40,,"Bui, Trang",Face-to-Face,,,
202690,MATH 331,INTRO PARTIAL DIFF EQ,,,MW,11:30 AM - 12:50 PM,TIER 108,,40,,"Oza, Anand",Face-to-Face,,,
202690,BME 352,THERMAL SCIENCE FOR BME,,,MW,8:30 AM - 9:50 AM,TIER 108,,40,,"Cecen, Volkan",Face-to-Face,,,
202690,MATH 138,GENERAL CALCULUS I,,,TR,10:00 AM - 11:20 AM,TIER 108,,40,,"Ro, Je Hyun",Face-to-Face,,,
202690,MATH 105,ELEM PROBABILITY & STATISTICS,,,TR,11:30 AM - 12:50 PM,TIER 108,,40,,"Carter, Sunletha",Face-to-Face,,,
202690,MATH 213,CALCULUS III B,,,TRF,4:00 PM - 5:20 PM,TIER 108,,40,,"Potocki-Dul, Magdallena",Face-to-Face,,,
202690,MATH 222,DIFFERENTIAL EQUATIONS,,,TRF,8:30 AM - 9:50 AM,TIER 108,,40,,"Alptekin, Sener",Face-to-Face,,,
202690,MATH 107,UNIVERSITY MATHEMATICS A,,,MR,2:30 PM - 3:50 PM,TIER 111,,37,,"Jean, Jason",Face-to-Face,,,
202690,MET 303,APPLIED THERMODYNAMICS,,,R,6:00 PM - 8:50 PM,TIER 111,,37,,"Rohafza, Ali",Face-to-Face,,,
202690,MATH 448,STOCHASTIC SIMULATION,,,T,6:00 PM - 8:50 PM,TIER 111,,37,,"Horntrop, David",Face-to-Face,,,
202690,MATH 138,GENERAL CALCULUS I,,,TR,11:30 AM - 12:50 PM,TIER 111,,37,,"Flax, Amy",Face-to-Face,,,
202690,ARCH 483,ST: BIO BASED MATERIALS,,,W,6:00 PM - 8:50 PM,TIER 111,,37,,"Yupanqui Velazco, Ines",Face-to-Face,,,
202690,IS 257,DESIGN THINKING: ADDRESSING STRUCTURAL INEQUALITY - HONORS,,,MW,10:00 AM - 11:20 AM,TIER 112,,37,,"Lee, Michael",Face-to-Face,,,
202690,MATH 138,GENERAL CALCULUS I,,,TF,4:00 PM - 5:20 PM,TIER 112,,37,,"Milojevic, Petronije",Face-to-Face,,,
202690,MATH 213,CALCULUS III B,,,TRF,8:30 AM - 9:50 AM,TIER 112,,37,,"Barreto Aranda, Victor",Face-to-Face,,,
202690,ARCH 483,ST: ARCHITECT AS INFLUENCER,,,M,6:00 PM - 8:50 PM,TIER 113,,37,,"Berlinghieri, Joseph",Face-to-Face,,,
202690,MATH 631,LINEAR ALGEBRA,,,MW,10:00 AM - 11:20 AM,TIER 113,,37,,"Massatt, Daniel",Face-to-Face,,,
202690,MATH 341,STATISTICAL METHODS I,,,TF,4:00 PM - 5:20 PM,TIER 113,,37,,"Subramanian, Sundarraman",Face-to-Face,,,
202690,MATH 211,CALCULUS III A,,,W,6:00 PM - 8:50 PM,TIER 113,,37,,"Patiak, Benjamin",Face-to-Face,,,
202690,ENGL 102,INTRO TO RESEARCH WRITING,,,MR,11:30 AM - 12:50 PM,TIER 114,,32,,"Goldman, Molly",Face-to-Face,,,
202690,MATH 613,ADV APPLIED MATH-MODELNG,,,MR,4:00 PM - 5:20 PM,TIER 114,,32,,"Jaquette, Jonathan",Face-to-Face,,,
202690,FRSC 201,INTRO TO FORENSIC SCIENCE,,,MW,10:00 AM - 11:20 AM,TIER 114,,32,,"Fisher, David",Face-to-Face,,,
202690,HSS 404,CHALLENGES OF WORK A.I. AND AUTOMATION,,,MW,1:00 PM - 2:20 PM,TIER 114,,32,,"Edel, Gareth",Face-to-Face,,,
202690,MECH 236,DYNAMICS,,,T,3:15 PM - 5:20 PM,TIER 114,,32,,"Ding, Yuan",Face-to-Face,,,
202690,PHEN 601,PRINC OF PHARMCTCL ENGR,,,T,6:00 PM - 8:50 PM,TIER 114,,32,,"Bernhardt, Marc",Face-to-Face,,,
202690,FRSC 201,INTRO TO FORENSIC SCIENCE,,,TR,10:00 AM - 11:20 AM,TIER 114,,32,,"Casado Zapico, Sai",Face-to-Face,,,
202690,MATH 651,METHODS OF APPLIED MATH I,,,TR,8:30 AM - 9:50 AM,TIER 114,,32,,"Young, Yuan-Nan",Face-to-Face,,,
202690,FRSC 201,INTRO TO FORENSIC SCIENCE,,,W,6:00 PM - 8:50 PM,TIER 114,,32,,"Winter, Andrew",Face-to-Face,,,
202690,AS 333,LEADING PEOPLE & EFFECTIVE COM,,,W,7:00 AM - 9:50 AM,TIER 114,,32,,"Phinney, John",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,F,1:00 PM - 3:50 PM,TIER 204,,30,,"Chen, Logan",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,F,6:00 PM - 8:50 PM,TIER 204,,30,,"Chen, Logan",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,F,8:30 AM - 11:20 AM,TIER 204,,30,,"Islam, Mohammad Saiful",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,MT,11:30 AM - 2:20 PM,TIER 204,,30,,"Gu, Pin",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,MT,6:00 PM - 8:50 PM,TIER 204,,30,,"Zhang, Xueyan",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,MT,8:30 AM - 11:20 AM,TIER 204,,30,,"Gu, Pin",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,R,11:30 AM - 2:20 PM,TIER 204,,30,,"Roy, Sagar",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,R,2:30 PM - 5:20 PM,TIER 204,,30,,"Gu, Pin",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,R,6:00 PM - 8:50 PM,TIER 204,,30,,"Gu, Pin",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,T,2:30 PM - 5:20 PM,TIER 204,,30,,"Castro, Alfredo",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,W,11:30 AM - 2:20 PM,TIER 204,,30,,"Liang, Bingyi",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,W,6:00 PM - 8:50 PM,TIER 204,,30,,"Islam, Mohammad Saiful",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,WR,8:30 AM - 11:20 AM,TIER 204,,30,,"Liang, Bingyi",Face-to-Face,,,
202690,EVSC 484,ENVIRONMENTAL ANALYSIS,,,M,6:00 PM - 10:05 PM,TIER 205,,20,,"Eshun, Gaddi",Face-to-Face,,,
202690,EVSC 612,ENVIRONMENTAL ANALYSIS,,,M,6:00 PM - 10:05 PM,TIER 205,,20,,"Eshun, Gaddi",Face-to-Face,,,
202690,CHEM 480,INSTRUMENTAL ANALYSIS,,,W,6:00 PM - 10:05 PM,TIER 205,,20,,"Hussain, Chaudhery",Face-to-Face,,,
202690,CHEM 244A,ORGANIC CHEMISTRY I LAB,,,F,1:00 PM - 5:20 PM,TIER 207,,20,,"Lu, Chunmeng",Face-to-Face,,,
202690,CHEM 244A,ORGANIC CHEMISTRY I LAB,,,F,6:00 PM - 10:05 PM,TIER 207,,20,,"Lu, Chunmeng",Face-to-Face,,,
202690,CHEM 221,ANALYTICAL CHEM METHODS,,,R,1:45 PM - 5:50 PM,TIER 207,,20,,"Hussain, Chaudhery",Face-to-Face,,,
202690,CHEM 244A,ORGANIC CHEMISTRY I LAB,,,R,6:00 PM - 10:05 PM,TIER 207,,20,,"Hussain, Chaudhery",Face-to-Face,,,
202690,CHEM 244A,ORGANIC CHEMISTRY I LAB,,,T,10:00 AM - 2:20 PM,TIER 207,,20,,"Castro, Alfredo",Face-to-Face,,,
202690,CHEM 221,ANALYTICAL CHEM METHODS,,,W,6:00 PM - 10:05 PM,TIER 207,,20,,"Jimenez Aleman, Guillermo",Face-to-Face,,,
202690,CHEM 339,PHYSICAL CHEMISTRY LAB,,,W,8:30 AM - 12:50 PM,TIER 207,,20,,"Liu, Chunyan",Face-to-Face,,,
202690,CHEM 126A,GEN CHEMISTRY LAB II,,,F,1:00 PM - 3:50 PM,TIER 208,,25,,"Pacheco, Carlos",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,M,11:30 AM - 2:20 PM,TIER 208,,25,,"Mady, Maryam",Face-to-Face,,,
202690,CHEM 339,PHYSICAL CHEMISTRY LAB,,,M,6:00 PM - 10:05 PM,TIER 208,,25,,"Liu, Chunyan",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,MF,8:30 AM - 11:20 AM,TIER 208,,25,,"Mady, Maryam",Face-to-Face,,,
202690,CHEM 126A,GEN CHEMISTRY LAB II,,,R,11:30 AM - 2:20 PM,TIER 208,,25,,"Meschia, Maggie",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,R,2:30 PM - 5:20 PM,TIER 208,,25,,"Chen, Logan",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,T,11:30 AM - 2:20 PM,TIER 208,,25,,"Roy, Sagar",Face-to-Face,,,
202690,CHEM 126A,GEN CHEMISTRY LAB II,,,T,2:30 PM - 5:20 PM,TIER 208,,25,,"Bobic, Leyla",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,T,8:30 AM - 11:20 AM,TIER 208,,25,,"Roy, Sagar",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,W,11:30 AM - 2:20 PM,TIER 208,,25,,"Luo, Yuying",Face-to-Face,,,
202690,CHEM 125A,GENERAL CHEMISTRY  LAB I,,,WR,8:30 AM - 11:20 AM,TIER 208,,25,,"Luo, Yuying",Face-to-Face,,,
202690,CHEM 475,BIOCHEMISTRY LAB I,,,M,6:00 PM - 10:05 PM,TIER 209,,24,,"Farinas, Edgardo",Face-to-Face,,,
202690,CHEM 475,BIOCHEMISTRY LAB I,,,M,8:30 AM - 12:50 PM,TIER 209,,24,,"Farinas, Edgardo",Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,F,9:15 AM - 11:20 AM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MT,10:45 AM - 12:50 PM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MTRF,1:00 PM - 3:05 PM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MTW,8:30 AM - 10:35 AM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MTWRF,6:00 PM - 7:55 PM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,RF,3:15 PM - 5:20 PM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,W,12:15 PM - 2:20 PM,TIER 406,,30,,,Face-to-Face,,,
202690,PHYS 231A,PHYSICS III LAB,,,F,1:00 PM - 3:05 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MTF,6:00 PM - 7:55 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MTR,10:45 AM - 12:50 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,MWR,8:30 AM - 10:35 AM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,R,3:15 PM - 5:20 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,T,1:00 PM - 3:05 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 111A,PHYSICS I LAB,,,W,12:15 PM - 2:20 PM,TIER 407,,32,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,MTF,1:00 PM - 3:05 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,MTW,10:45 AM - 12:50 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,MTW,8:30 AM - 10:35 AM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,R,11:30 AM - 1:35 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,R,2:30 PM - 4:35 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,RF,9:15 AM - 11:20 AM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,TF,3:15 PM - 5:20 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 121A,PHYSICS II LAB,,,TR,6:00 PM - 7:55 PM,TIER 408,,30,,,Face-to-Face,,,
202690,PHYS 103A,GENERAL PHYSICS II LAB,,,F,1:00 PM - 3:05 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 202A,INTRO ASTRONOMY &COS LAB,,,F,3:15 PM - 5:20 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 203A,THE EARTH IN SPACE LAB,,,F,9:15 AM - 11:20 AM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 203A,THE EARTH IN SPACE LAB,,,M,11:30 AM - 1:35 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,M,1:45 PM - 3:50 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,M,9:15 AM - 11:20 AM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,MTR,6:00 PM - 7:55 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,R,1:00 PM - 3:05 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 203A,THE EARTH IN SPACE LAB,,,R,3:15 PM - 5:20 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 202A,INTRO ASTRONOMY &COS LAB,,,T,1:00 PM - 3:05 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 103A,GENERAL PHYSICS II LAB,,,T,3:15 PM - 5:20 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,T,8:30 AM - 10:35 AM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 102A,GENERAL PHYSICS I LAB,,,TWR,10:45 AM - 12:50 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 103A,GENERAL PHYSICS II LAB,,,W,6:00 PM - 7:55 PM,TIER 409,,30,,,Face-to-Face,,,
202690,PHYS 202A,INTRO ASTRONOMY &COS LAB,,,W,8:30 AM - 10:35 AM,TIER 409,,30,,,Face-to-Face,,,
202690,CHE 472,PROCESS & PLANT DESIGN,,,TR,4:00 PM - 5:55 PM,TIER 411B,,30,,"Reid, Nellone",Face-to-Face,,,
202690,CHE 472,PROCESS & PLANT DESIGN - HONORS,,,TR,4:00 PM - 5:55 PM,TIER 411B,,30,,"Reid, Nellone",Face-to-Face,,,
202690,CHE 365,CHEMICAL ENGR COMPUTING,,,W,6:00 PM - 10:05 PM,TIER 411B,,30,,"Voronov, Roman",Face-to-Face,,,
202690,MTEN 201,INTRO PRINC OF MATERIAL ENGR,,,MF,10:00 AM - 11:20 AM,TIER LECT 1,,135,,"Guvendiren, Murat",Face-to-Face,,,
202690,MTEN 201,INTRO PRINC OF MATERIAL ENGR- HONORS,,,MF,10:00 AM - 11:20 AM,TIER LECT 1,,135,,"Guvendiren, Murat",Face-to-Face,,,
202690,CE 200,SURVEYING,,,R,6:00 PM - 8:50 PM,TIER LECT 1,,135,,"Lapatka, Allison",Face-to-Face,,,
202690,OM 375,BUSINESS OP MGMT & ANALYTICS,,,T,6:00 PM - 8:50 PM,TIER LECT 1,,135,,"Rudna, Olena",Face-to-Face,,,
202690,CS 104,COMPUT PROG & GRAPH PROB,,,TF,4:00 PM - 5:20 PM,TIER LECT 1,,135,,"Nemane, Nikita",Face-to-Face,,,
202690,CHE 360,SEPARATION PROCESSES I,,,TR,10:00 AM - 12:05 PM,TIER LECT 1,,135,,"Ghalei, Behnam",Face-to-Face,,,
202690,CS 444,BIG DATA SYSTEMS,,,TR,1:00 PM - 2:20 PM,TIER LECT 1,,135,,"Li, Yajuan",Face-to-Face,,,
202690,MATH 333,PROBABILITY AND STATISTICS,,,TR,2:30 PM - 3:50 PM,TIER LECT 1,,135,,"Jin, Chong",Face-to-Face,,,
202690,PHYS 202,INTRO ASTRONOMY COSMOLGY,,,TR,8:30 AM - 9:50 AM,TIER LECT 1,,135,,"Gatley, Ian",Face-to-Face,,,
202690,PE 140,CIRCUIT TRAINING,,,F,10:00 AM - 11:20 AM,WEC FITCENTR,,20,,"Callahan, Brian",Face-to-Face,,,
202690,PE 129,INDIVIDUALIZED FITNESS,,,M,4:00 PM - 5:20 PM,WEC FITCENTR,,20,,"Nieves, Charlie",Face-to-Face,,,
202690,PE 129,INDIVIDUALIZED FITNESS,,,M,6:00 PM - 7:20 PM,WEC FITCENTR,,20,,"Nieves, Charlie",Face-to-Face,,,
202690,PE 129,INDIVIDUALIZED FITNESS,,,MTWR,10:00 AM - 11:20 AM,WEC FITCENTR,,20,,"Callahan, Brian",Face-to-Face,,,
202690,PE 139,INDIVIDUALIZED FITNESS II,,,MTWR,10:00 AM - 11:20 AM,WEC FITCENTR,,20,,"Callahan, Brian",Face-to-Face,,,
202690,PE 115,STRNGTH TRNING & CONDING,,,TR,11:30 AM - 12:50 PM,WEC FITCENTR,,20,,"Ruela, Ariana",Face-to-Face,,,
202690,PE 140,CIRCUIT TRAINING,,,TR,11:30 AM - 12:50 PM,WEC FITCENTR,,20,,"Ruela, Ariana",Face-to-Face,,,
202690,PE 129,INDIVIDUALIZED FITNESS,,,TR,1:00 PM - 2:20 PM,WEC FITCENTR,,20,,"Reilly, Daniel",Face-to-Face,,,
202690,PE 139,INDIVIDUALIZED FITNESS II,,,TR,1:00 PM - 2:20 PM,WEC FITCENTR,,20,,"Reilly, Daniel",Face-to-Face,,,
202690,PE 129,INDIVIDUALIZED FITNESS,,,TR,2:30 PM - 3:50 PM,WEC FITCENTR,,20,,,Face-to-Face,,,
202690,PE 139,INDIVIDUALIZED FITNESS II,,,TR,2:30 PM - 3:50 PM,WEC FITCENTR,,20,,,Face-to-Face,,,
202690,PE 140,CIRCUIT TRAINING,,,TR,8:30 AM - 9:50 AM,WEC FITCENTR,,20,,"Callahan, Brian",Face-to-Face,,,
202690,PE 115,STRNGTH TRNING & CONDING,,,TRF,8:30 AM - 9:50 AM,WEC FITCENTR,,20,,"Callahan, Brian",Face-to-Face,,,
202690,PE 115,STRNGTH TRNING & CONDING,,,W,11:30 AM - 12:50 PM,WEC FITCENTR,,20,,"Lott, Jacqueline",Face-to-Face,,,
202690,PE 115,STRNGTH TRNING & CONDING,,,W,1:00 PM - 2:20 PM,WEC FITCENTR,,20,,"Greely, Matthew",Face-to-Face,,,
202690,PE 141,INTRODUCTION TO DANCE,,,M,11:30 AM - 12:50 PM,WEC GRPEXER,,40,,"Smith, Carole",Face-to-Face,,,
202690,PE 150,BEGINNING YOGA,,,M,7:00 PM - 8:20 PM,WEC GRPEXER,,40,,"Dodson, Crystal",Face-to-Face,,,
202690,PE 171,LATIN DANCE,,,T,1:00 PM - 2:20 PM,WEC GRPEXER,,40,,"Pagan, Roberto",Face-to-Face,,,
202690,PE 150,BEGINNING YOGA,,,TR,10:00 AM - 11:20 AM,WEC GRPEXER,,40,,"Callahan, Brian",Face-to-Face,,,
202690,PE 136,INTRO TO KARATE,,,TR,7:00 PM - 8:20 PM,WEC GRPEXER,,40,,"Kim, Charles",Face-to-Face,,,
202690,PE 180,ZUMBA FITNESS,,,W,10:00 AM - 11:20 AM,WEC GRPEXER,,40,,"Smith, Carole",Face-to-Face,,,
202690,PE 150,BEGINNING YOGA,,,W,6:00 PM - 7:20 PM,WEC GRPEXER,,40,,"Dodson, Crystal",Face-to-Face,,,
202690,PE 135,BEGINNING SWIMMING,,,R,10:00 AM - 11:20 AM,WEC POOL,,12,,"Farina, Ronald",Face-to-Face,,,
202690,PE 133,SWIM FOR HEALTH,,,T,10:00 AM - 11:20 AM,WEC POOL,,12,,"Farina, Ronald",Face-to-Face,,,
202690,PE 242,INTRODUCTION TO RACQUETBALL,,,R,4:30 PM - 5:50 PM,WEC RACQ,,10,,"Digianno, Michael",Face-to-Face,,,
202690,PE 242,INTRODUCTION TO RACQUETBALL,,,T,4:30 PM - 5:50 PM,WEC RACQ,,10,,"Martinez, Richard",Face-to-Face,,,
202690,PE 145,AIR FORCE PHYSICAL TRAINING I,,,T,7:00 AM - 8:00 AM,WEC TRACK,,60,,"Merchant, Azeem",Face-to-Face,,,
202690,PE 117,JOGGING,,,TR,1:00 PM - 2:20 PM,WEC TRACK,,60,,"Hannafin, John",Face-to-Face,,,
